fecha,ticker,precio,moneda,fuente
2026-06-08,IBB,9380.00,ARS,Yahoo Finance IBB.BA
2026-06-09,IBB,9475.00,ARS,Yahoo Finance IBB.BA
2026-06-10,IBB,9255.00,ARS,Yahoo Finance IBB.BA
2026-06-11,IBB,9455.00,ARS,Yahoo Finance IBB.BA
2026-06-12,IBB,9445.00,ARS,Yahoo Finance IBB.BA
2025-01-02,ARKK,6690.00,ARS,Yahoo Finance ARKK.BA
2025-01-03,ARKK,7020.00,ARS,Yahoo Finance ARKK.BA
2025-01-06,ARKK,7260.00,ARS,Yahoo Finance ARKK.BA
2025-01-07,ARKK,7020.00,ARS,Yahoo Finance ARKK.BA
2025-01-08,ARKK,7050.00,ARS,Yahoo Finance ARKK.BA
2025-01-09,ARKK,7020.00,ARS,Yahoo Finance ARKK.BA
2025-01-10,ARKK,6870.00,ARS,Yahoo Finance ARKK.BA
2025-01-13,ARKK,6670.00,ARS,Yahoo Finance ARKK.BA
2025-01-14,ARKK,6760.00,ARS,Yahoo Finance ARKK.BA
2025-01-15,ARKK,7010.00,ARS,Yahoo Finance ARKK.BA
2025-01-16,ARKK,7030.00,ARS,Yahoo Finance ARKK.BA
2025-01-17,ARKK,7130.00,ARS,Yahoo Finance ARKK.BA
2025-01-20,ARKK,6990.00,ARS,Yahoo Finance ARKK.BA
2025-01-21,ARKK,7300.00,ARS,Yahoo Finance ARKK.BA
2025-01-22,ARKK,7420.00,ARS,Yahoo Finance ARKK.BA
2025-01-23,ARKK,7380.00,ARS,Yahoo Finance ARKK.BA
2025-01-24,ARKK,7340.00,ARS,Yahoo Finance ARKK.BA
2025-01-27,ARKK,6980.00,ARS,Yahoo Finance ARKK.BA
2025-01-28,ARKK,7270.00,ARS,Yahoo Finance ARKK.BA
2025-01-29,ARKK,7280.00,ARS,Yahoo Finance ARKK.BA
2025-01-30,ARKK,7520.00,ARS,Yahoo Finance ARKK.BA
2025-01-31,ARKK,7450.00,ARS,Yahoo Finance ARKK.BA
2025-02-03,ARKK,7360.00,ARS,Yahoo Finance ARKK.BA
2025-02-04,ARKK,7540.00,ARS,Yahoo Finance ARKK.BA
2025-02-05,ARKK,7690.00,ARS,Yahoo Finance ARKK.BA
2025-02-06,ARKK,7440.00,ARS,Yahoo Finance ARKK.BA
2025-02-07,ARKK,7550.00,ARS,Yahoo Finance ARKK.BA
2025-02-10,ARKK,7510.00,ARS,Yahoo Finance ARKK.BA
2025-02-11,ARKK,7350.00,ARS,Yahoo Finance ARKK.BA
2025-02-12,ARKK,7490.00,ARS,Yahoo Finance ARKK.BA
2025-02-13,ARKK,7690.00,ARS,Yahoo Finance ARKK.BA
2025-02-14,ARKK,7980.00,ARS,Yahoo Finance ARKK.BA
2025-02-17,ARKK,8280.00,ARS,Yahoo Finance ARKK.BA
2025-02-18,ARKK,7990.00,ARS,Yahoo Finance ARKK.BA
2025-02-20,ARKK,7750.00,ARS,Yahoo Finance ARKK.BA
2025-02-21,ARKK,7380.00,ARS,Yahoo Finance ARKK.BA
2025-02-24,ARKK,7230.00,ARS,Yahoo Finance ARKK.BA
2025-02-25,ARKK,6790.00,ARS,Yahoo Finance ARKK.BA
2025-02-26,ARKK,6860.00,ARS,Yahoo Finance ARKK.BA
2025-02-27,ARKK,6740.00,ARS,Yahoo Finance ARKK.BA
2025-02-28,ARKK,6760.00,ARS,Yahoo Finance ARKK.BA
2025-03-05,ARKK,6750.00,ARS,Yahoo Finance ARKK.BA
2025-03-06,ARKK,6480.00,ARS,Yahoo Finance ARKK.BA
2025-03-07,ARKK,6410.00,ARS,Yahoo Finance ARKK.BA
2025-03-10,ARKK,5860.00,ARS,Yahoo Finance ARKK.BA
2025-03-11,ARKK,5920.00,ARS,Yahoo Finance ARKK.BA
2025-03-12,ARKK,6090.00,ARS,Yahoo Finance ARKK.BA
2025-03-13,ARKK,5830.00,ARS,Yahoo Finance ARKK.BA
2025-03-14,ARKK,6120.00,ARS,Yahoo Finance ARKK.BA
2025-03-17,ARKK,6260.00,ARS,Yahoo Finance ARKK.BA
2025-03-18,ARKK,6260.00,ARS,Yahoo Finance ARKK.BA
2025-03-19,ARKK,6480.00,ARS,Yahoo Finance ARKK.BA
2025-03-20,ARKK,6420.00,ARS,Yahoo Finance ARKK.BA
2025-03-21,ARKK,6610.00,ARS,Yahoo Finance ARKK.BA
2025-03-25,ARKK,6990.00,ARS,Yahoo Finance ARKK.BA
2025-03-26,ARKK,6710.00,ARS,Yahoo Finance ARKK.BA
2025-03-27,ARKK,6600.00,ARS,Yahoo Finance ARKK.BA
2025-03-28,ARKK,6360.00,ARS,Yahoo Finance ARKK.BA
2025-03-31,ARKK,6240.00,ARS,Yahoo Finance ARKK.BA
2025-04-01,ARKK,6230.00,ARS,Yahoo Finance ARKK.BA
2025-04-03,ARKK,5930.00,ARS,Yahoo Finance ARKK.BA
2025-04-04,ARKK,5580.00,ARS,Yahoo Finance ARKK.BA
2025-04-07,ARKK,5740.00,ARS,Yahoo Finance ARKK.BA
2025-04-08,ARKK,5550.00,ARS,Yahoo Finance ARKK.BA
2025-04-09,ARKK,5550.00,ARS,Yahoo Finance ARKK.BA
2025-04-10,ARKK,6040.00,ARS,Yahoo Finance ARKK.BA
2025-04-11,ARKK,6130.00,ARS,Yahoo Finance ARKK.BA
2025-04-14,ARKK,5840.00,ARS,Yahoo Finance ARKK.BA
2025-04-15,ARKK,5750.00,ARS,Yahoo Finance ARKK.BA
2025-04-16,ARKK,5300.00,ARS,Yahoo Finance ARKK.BA
2025-04-21,ARKK,4995.00,ARS,Yahoo Finance ARKK.BA
2025-04-22,ARKK,5350.00,ARS,Yahoo Finance ARKK.BA
2025-04-23,ARKK,5710.00,ARS,Yahoo Finance ARKK.BA
2025-04-24,ARKK,6010.00,ARS,Yahoo Finance ARKK.BA
2025-04-25,ARKK,6120.00,ARS,Yahoo Finance ARKK.BA
2025-04-28,ARKK,6110.00,ARS,Yahoo Finance ARKK.BA
2025-04-29,ARKK,6080.00,ARS,Yahoo Finance ARKK.BA
2025-04-30,ARKK,6040.00,ARS,Yahoo Finance ARKK.BA
2025-05-05,ARKK,6140.00,ARS,Yahoo Finance ARKK.BA
2025-05-06,ARKK,5910.00,ARS,Yahoo Finance ARKK.BA
2025-05-07,ARKK,5750.00,ARS,Yahoo Finance ARKK.BA
2025-05-08,ARKK,5960.00,ARS,Yahoo Finance ARKK.BA
2025-05-09,ARKK,5910.00,ARS,Yahoo Finance ARKK.BA
2025-05-12,ARKK,6310.00,ARS,Yahoo Finance ARKK.BA
2025-05-13,ARKK,6620.00,ARS,Yahoo Finance ARKK.BA
2025-05-14,ARKK,6680.00,ARS,Yahoo Finance ARKK.BA
2025-05-15,ARKK,6580.00,ARS,Yahoo Finance ARKK.BA
2025-05-16,ARKK,6800.00,ARS,Yahoo Finance ARKK.BA
2025-05-19,ARKK,6670.00,ARS,Yahoo Finance ARKK.BA
2025-05-20,ARKK,6690.00,ARS,Yahoo Finance ARKK.BA
2025-05-21,ARKK,6460.00,ARS,Yahoo Finance ARKK.BA
2025-05-22,ARKK,6520.00,ARS,Yahoo Finance ARKK.BA
2025-05-23,ARKK,6520.00,ARS,Yahoo Finance ARKK.BA
2025-05-26,ARKK,6590.00,ARS,Yahoo Finance ARKK.BA
2025-05-27,ARKK,6820.00,ARS,Yahoo Finance ARKK.BA
2025-05-28,ARKK,6690.00,ARS,Yahoo Finance ARKK.BA
2025-05-29,ARKK,6730.00,ARS,Yahoo Finance ARKK.BA
2025-05-30,ARKK,6810.00,ARS,Yahoo Finance ARKK.BA
2025-06-02,ARKK,6800.00,ARS,Yahoo Finance ARKK.BA
2025-06-03,ARKK,6960.00,ARS,Yahoo Finance ARKK.BA
2025-06-04,ARKK,6950.00,ARS,Yahoo Finance ARKK.BA
2025-06-05,ARKK,6740.00,ARS,Yahoo Finance ARKK.BA
2025-06-06,ARKK,7300.00,ARS,Yahoo Finance ARKK.BA
2025-06-09,ARKK,7490.00,ARS,Yahoo Finance ARKK.BA
2025-06-10,ARKK,7520.00,ARS,Yahoo Finance ARKK.BA
2025-06-11,ARKK,7550.00,ARS,Yahoo Finance ARKK.BA
2025-06-12,ARKK,7390.00,ARS,Yahoo Finance ARKK.BA
2025-06-13,ARKK,7370.00,ARS,Yahoo Finance ARKK.BA
2025-06-17,ARKK,7580.00,ARS,Yahoo Finance ARKK.BA
2025-06-18,ARKK,7780.00,ARS,Yahoo Finance ARKK.BA
2025-06-19,ARKK,7510.00,ARS,Yahoo Finance ARKK.BA
2025-06-23,ARKK,8180.00,ARS,Yahoo Finance ARKK.BA
2025-06-24,ARKK,8330.00,ARS,Yahoo Finance ARKK.BA
2025-06-25,ARKK,8370.00,ARS,Yahoo Finance ARKK.BA
2025-06-26,ARKK,8530.00,ARS,Yahoo Finance ARKK.BA
2025-06-27,ARKK,8410.00,ARS,Yahoo Finance ARKK.BA
2025-06-30,ARKK,8530.00,ARS,Yahoo Finance ARKK.BA
2025-07-01,ARKK,8500.00,ARS,Yahoo Finance ARKK.BA
2025-07-02,ARKK,8750.00,ARS,Yahoo Finance ARKK.BA
2025-07-03,ARKK,8840.00,ARS,Yahoo Finance ARKK.BA
2025-07-04,ARKK,8900.00,ARS,Yahoo Finance ARKK.BA
2025-07-07,ARKK,9000.00,ARS,Yahoo Finance ARKK.BA
2025-07-08,ARKK,8950.00,ARS,Yahoo Finance ARKK.BA
2025-07-10,ARKK,9340.00,ARS,Yahoo Finance ARKK.BA
2025-07-11,ARKK,9190.00,ARS,Yahoo Finance ARKK.BA
2025-07-14,ARKK,9560.00,ARS,Yahoo Finance ARKK.BA
2025-07-15,ARKK,9290.00,ARS,Yahoo Finance ARKK.BA
2025-07-16,ARKK,9600.00,ARS,Yahoo Finance ARKK.BA
2025-07-17,ARKK,9810.00,ARS,Yahoo Finance ARKK.BA
2025-07-18,ARKK,10050.00,ARS,Yahoo Finance ARKK.BA
2025-07-21,ARKK,9900.00,ARS,Yahoo Finance ARKK.BA
2025-07-22,ARKK,9670.00,ARS,Yahoo Finance ARKK.BA
2025-07-23,ARKK,9820.00,ARS,Yahoo Finance ARKK.BA
2025-07-24,ARKK,9650.00,ARS,Yahoo Finance ARKK.BA
2025-07-25,ARKK,9920.00,ARS,Yahoo Finance ARKK.BA
2025-07-28,ARKK,9990.00,ARS,Yahoo Finance ARKK.BA
2025-07-29,ARKK,9630.00,ARS,Yahoo Finance ARKK.BA
2025-07-30,ARKK,9980.00,ARS,Yahoo Finance ARKK.BA
2025-07-31,ARKK,10250.00,ARS,Yahoo Finance ARKK.BA
2025-08-01,ARKK,9750.00,ARS,Yahoo Finance ARKK.BA
2025-08-04,ARKK,9960.00,ARS,Yahoo Finance ARKK.BA
2025-08-05,ARKK,9810.00,ARS,Yahoo Finance ARKK.BA
2025-08-06,ARKK,9900.00,ARS,Yahoo Finance ARKK.BA
2025-08-07,ARKK,9880.00,ARS,Yahoo Finance ARKK.BA
2025-08-08,ARKK,9950.00,ARS,Yahoo Finance ARKK.BA
2025-08-11,ARKK,9990.00,ARS,Yahoo Finance ARKK.BA
2025-08-12,ARKK,10150.00,ARS,Yahoo Finance ARKK.BA
2025-08-13,ARKK,10325.00,ARS,Yahoo Finance ARKK.BA
2025-08-14,ARKK,10050.00,ARS,Yahoo Finance ARKK.BA
2025-08-18,ARKK,10000.00,ARS,Yahoo Finance ARKK.BA
2025-08-19,ARKK,9670.00,ARS,Yahoo Finance ARKK.BA
2025-08-20,ARKK,9640.00,ARS,Yahoo Finance ARKK.BA
2025-08-21,ARKK,9750.00,ARS,Yahoo Finance ARKK.BA
2025-08-22,ARKK,10175.00,ARS,Yahoo Finance ARKK.BA
2025-08-25,ARKK,10300.00,ARS,Yahoo Finance ARKK.BA
2025-08-26,ARKK,10325.00,ARS,Yahoo Finance ARKK.BA
2025-08-28,ARKK,10200.00,ARS,Yahoo Finance ARKK.BA
2025-08-29,ARKK,10175.00,ARS,Yahoo Finance ARKK.BA
2025-09-01,ARKK,10150.00,ARS,Yahoo Finance ARKK.BA
2025-09-02,ARKK,10225.00,ARS,Yahoo Finance ARKK.BA
2025-09-03,ARKK,10225.00,ARS,Yahoo Finance ARKK.BA
2025-09-04,ARKK,10375.00,ARS,Yahoo Finance ARKK.BA
2025-09-05,ARKK,10475.00,ARS,Yahoo Finance ARKK.BA
2025-09-08,ARKK,10970.00,ARS,Yahoo Finance ARKK.BA
2025-09-09,ARKK,10970.00,ARS,Yahoo Finance ARKK.BA
2025-09-10,ARKK,10830.00,ARS,Yahoo Finance ARKK.BA
2025-09-11,ARKK,11300.00,ARS,Yahoo Finance ARKK.BA
2025-09-12,ARKK,11560.00,ARS,Yahoo Finance ARKK.BA
2025-09-15,ARKK,11920.00,ARS,Yahoo Finance ARKK.BA
2025-09-16,ARKK,11930.00,ARS,Yahoo Finance ARKK.BA
2025-09-17,ARKK,12050.00,ARS,Yahoo Finance ARKK.BA
2025-09-18,ARKK,12960.00,ARS,Yahoo Finance ARKK.BA
2025-09-19,ARKK,13240.00,ARS,Yahoo Finance ARKK.BA
2025-09-22,ARKK,12120.00,ARS,Yahoo Finance ARKK.BA
2025-09-23,ARKK,11780.00,ARS,Yahoo Finance ARKK.BA
2025-09-24,ARKK,11620.00,ARS,Yahoo Finance ARKK.BA
2025-09-25,ARKK,11410.00,ARS,Yahoo Finance ARKK.BA
2025-09-26,ARKK,12190.00,ARS,Yahoo Finance ARKK.BA
2025-09-29,ARKK,12850.00,ARS,Yahoo Finance ARKK.BA
2025-09-30,ARKK,13330.00,ARS,Yahoo Finance ARKK.BA
2025-10-01,ARKK,13680.00,ARS,Yahoo Finance ARKK.BA
2025-10-02,ARKK,13850.00,ARS,Yahoo Finance ARKK.BA
2025-10-03,ARKK,13530.00,ARS,Yahoo Finance ARKK.BA
2025-10-06,ARKK,13880.00,ARS,Yahoo Finance ARKK.BA
2025-10-07,ARKK,13980.00,ARS,Yahoo Finance ARKK.BA
2025-10-08,ARKK,14330.00,ARS,Yahoo Finance ARKK.BA
2025-10-09,ARKK,13300.00,ARS,Yahoo Finance ARKK.BA
2025-10-13,ARKK,12560.00,ARS,Yahoo Finance ARKK.BA
2025-10-14,ARKK,12780.00,ARS,Yahoo Finance ARKK.BA
2025-10-15,ARKK,12980.00,ARS,Yahoo Finance ARKK.BA
2025-10-16,ARKK,12920.00,ARS,Yahoo Finance ARKK.BA
2025-10-17,ARKK,13400.00,ARS,Yahoo Finance ARKK.BA
2025-10-20,ARKK,14150.00,ARS,Yahoo Finance ARKK.BA
2025-10-21,ARKK,14340.00,ARS,Yahoo Finance ARKK.BA
2025-10-22,ARKK,13810.00,ARS,Yahoo Finance ARKK.BA
2025-10-23,ARKK,13680.00,ARS,Yahoo Finance ARKK.BA
2025-10-24,ARKK,14010.00,ARS,Yahoo Finance ARKK.BA
2025-10-27,ARKK,13110.00,ARS,Yahoo Finance ARKK.BA
2025-10-28,ARKK,13360.00,ARS,Yahoo Finance ARKK.BA
2025-10-29,ARKK,13280.00,ARS,Yahoo Finance ARKK.BA
2025-10-30,ARKK,12870.00,ARS,Yahoo Finance ARKK.BA
2025-10-31,ARKK,13300.00,ARS,Yahoo Finance ARKK.BA
2025-11-03,ARKK,13500.00,ARS,Yahoo Finance ARKK.BA
2025-11-04,ARKK,12730.00,ARS,Yahoo Finance ARKK.BA
2025-11-05,ARKK,12800.00,ARS,Yahoo Finance ARKK.BA
2025-11-06,ARKK,12270.00,ARS,Yahoo Finance ARKK.BA
2025-11-07,ARKK,11850.00,ARS,Yahoo Finance ARKK.BA
2025-11-10,ARKK,12280.00,ARS,Yahoo Finance ARKK.BA
2025-11-11,ARKK,12150.00,ARS,Yahoo Finance ARKK.BA
2025-11-12,ARKK,11970.00,ARS,Yahoo Finance ARKK.BA
2025-11-13,ARKK,11400.00,ARS,Yahoo Finance ARKK.BA
2025-11-14,ARKK,11580.00,ARS,Yahoo Finance ARKK.BA
2025-11-17,ARKK,11070.00,ARS,Yahoo Finance ARKK.BA
2025-11-18,ARKK,11140.00,ARS,Yahoo Finance ARKK.BA
2025-11-19,ARKK,10980.00,ARS,Yahoo Finance ARKK.BA
2025-11-20,ARKK,10800.00,ARS,Yahoo Finance ARKK.BA
2025-11-21,ARKK,11070.00,ARS,Yahoo Finance ARKK.BA
2025-11-25,ARKK,11670.00,ARS,Yahoo Finance ARKK.BA
2025-11-26,ARKK,12010.00,ARS,Yahoo Finance ARKK.BA
2025-11-27,ARKK,12200.00,ARS,Yahoo Finance ARKK.BA
2025-11-28,ARKK,12240.00,ARS,Yahoo Finance ARKK.BA
2025-12-01,ARKK,11830.00,ARS,Yahoo Finance ARKK.BA
2025-12-02,ARKK,12040.00,ARS,Yahoo Finance ARKK.BA
2025-12-03,ARKK,12190.00,ARS,Yahoo Finance ARKK.BA
2025-12-04,ARKK,12480.00,ARS,Yahoo Finance ARKK.BA
2025-12-05,ARKK,12380.00,ARS,Yahoo Finance ARKK.BA
2025-12-09,ARKK,12490.00,ARS,Yahoo Finance ARKK.BA
2025-12-10,ARKK,12490.00,ARS,Yahoo Finance ARKK.BA
2025-12-11,ARKK,12360.00,ARS,Yahoo Finance ARKK.BA
2025-12-12,ARKK,12230.00,ARS,Yahoo Finance ARKK.BA
2025-12-15,ARKK,12190.00,ARS,Yahoo Finance ARKK.BA
2025-12-16,ARKK,12270.00,ARS,Yahoo Finance ARKK.BA
2025-12-17,ARKK,12160.00,ARS,Yahoo Finance ARKK.BA
2025-12-19,ARKK,12380.00,ARS,Yahoo Finance ARKK.BA
2025-12-22,ARKK,12610.00,ARS,Yahoo Finance ARKK.BA
2025-12-23,ARKK,12210.00,ARS,Yahoo Finance ARKK.BA
2025-12-24,ARKK,12250.00,ARS,Yahoo Finance ARKK.BA
2025-12-26,ARKK,12150.00,ARS,Yahoo Finance ARKK.BA
2025-12-29,ARKK,12020.00,ARS,Yahoo Finance ARKK.BA
2025-12-30,ARKK,11910.00,ARS,Yahoo Finance ARKK.BA
2026-01-02,ARKK,12030.00,ARS,Yahoo Finance ARKK.BA
2026-01-05,ARKK,12540.00,ARS,Yahoo Finance ARKK.BA
2026-01-06,ARKK,12510.00,ARS,Yahoo Finance ARKK.BA
2026-01-07,ARKK,12570.00,ARS,Yahoo Finance ARKK.BA
2026-01-08,ARKK,12340.00,ARS,Yahoo Finance ARKK.BA
2026-01-09,ARKK,12320.00,ARS,Yahoo Finance ARKK.BA
2026-01-12,ARKK,12630.00,ARS,Yahoo Finance ARKK.BA
2026-01-13,ARKK,12720.00,ARS,Yahoo Finance ARKK.BA
2026-01-14,ARKK,12550.00,ARS,Yahoo Finance ARKK.BA
2026-01-15,ARKK,12480.00,ARS,Yahoo Finance ARKK.BA
2026-01-16,ARKK,12470.00,ARS,Yahoo Finance ARKK.BA
2026-01-19,ARKK,12420.00,ARS,Yahoo Finance ARKK.BA
2026-01-20,ARKK,12090.00,ARS,Yahoo Finance ARKK.BA
2026-01-21,ARKK,12200.00,ARS,Yahoo Finance ARKK.BA
2026-01-22,ARKK,12440.00,ARS,Yahoo Finance ARKK.BA
2026-01-23,ARKK,12200.00,ARS,Yahoo Finance ARKK.BA
2026-01-26,ARKK,12110.00,ARS,Yahoo Finance ARKK.BA
2026-01-27,ARKK,12050.00,ARS,Yahoo Finance ARKK.BA
2026-01-28,ARKK,11970.00,ARS,Yahoo Finance ARKK.BA
2026-01-29,ARKK,11610.00,ARS,Yahoo Finance ARKK.BA
2026-01-30,ARKK,11320.00,ARS,Yahoo Finance ARKK.BA
2026-02-02,ARKK,11140.00,ARS,Yahoo Finance ARKK.BA
2026-02-03,ARKK,10850.00,ARS,Yahoo Finance ARKK.BA
2026-02-04,ARKK,10500.00,ARS,Yahoo Finance ARKK.BA
2026-02-05,ARKK,9970.00,ARS,Yahoo Finance ARKK.BA
2026-02-06,ARKK,10410.00,ARS,Yahoo Finance ARKK.BA
2026-02-09,ARKK,10730.00,ARS,Yahoo Finance ARKK.BA
2026-02-10,ARKK,10710.00,ARS,Yahoo Finance ARKK.BA
2026-02-11,ARKK,10400.00,ARS,Yahoo Finance ARKK.BA
2026-02-12,ARKK,10020.00,ARS,Yahoo Finance ARKK.BA
2026-02-13,ARKK,10370.00,ARS,Yahoo Finance ARKK.BA
2026-02-18,ARKK,10360.00,ARS,Yahoo Finance ARKK.BA
2026-02-19,ARKK,10420.00,ARS,Yahoo Finance ARKK.BA
2026-02-20,ARKK,10340.00,ARS,Yahoo Finance ARKK.BA
2026-02-23,ARKK,10010.00,ARS,Yahoo Finance ARKK.BA
2026-02-24,ARKK,10380.00,ARS,Yahoo Finance ARKK.BA
2026-02-25,ARKK,10930.00,ARS,Yahoo Finance ARKK.BA
2026-02-26,ARKK,10960.00,ARS,Yahoo Finance ARKK.BA
2026-02-27,ARKK,10550.00,ARS,Yahoo Finance ARKK.BA
2026-03-02,ARKK,10760.00,ARS,Yahoo Finance ARKK.BA
2026-03-03,ARKK,10760.00,ARS,Yahoo Finance ARKK.BA
2026-03-04,ARKK,11010.00,ARS,Yahoo Finance ARKK.BA
2026-03-05,ARKK,10760.00,ARS,Yahoo Finance ARKK.BA
2026-03-06,ARKK,10830.00,ARS,Yahoo Finance ARKK.BA
2026-03-09,ARKK,10930.00,ARS,Yahoo Finance ARKK.BA
2026-03-10,ARKK,10620.00,ARS,Yahoo Finance ARKK.BA
2026-03-11,ARKK,10590.00,ARS,Yahoo Finance ARKK.BA
2026-03-12,ARKK,10280.00,ARS,Yahoo Finance ARKK.BA
2026-03-13,ARKK,10280.00,ARS,Yahoo Finance ARKK.BA
2026-03-16,ARKK,10600.00,ARS,Yahoo Finance ARKK.BA
2026-03-17,ARKK,10690.00,ARS,Yahoo Finance ARKK.BA
2026-03-18,ARKK,10550.00,ARS,Yahoo Finance ARKK.BA
2026-03-19,ARKK,10450.00,ARS,Yahoo Finance ARKK.BA
2026-03-20,ARKK,10080.00,ARS,Yahoo Finance ARKK.BA
2026-03-23,ARKK,10350.00,ARS,Yahoo Finance ARKK.BA
2026-03-25,ARKK,10100.00,ARS,Yahoo Finance ARKK.BA
2026-03-26,ARKK,9715.00,ARS,Yahoo Finance ARKK.BA
2026-03-27,ARKK,9550.00,ARS,Yahoo Finance ARKK.BA
2026-03-30,ARKK,9415.00,ARS,Yahoo Finance ARKK.BA
2026-03-31,ARKK,9975.00,ARS,Yahoo Finance ARKK.BA
2026-04-01,ARKK,10190.00,ARS,Yahoo Finance ARKK.BA
2026-04-06,ARKK,10150.00,ARS,Yahoo Finance ARKK.BA
2026-04-07,ARKK,10230.00,ARS,Yahoo Finance ARKK.BA
2026-04-08,ARKK,10390.00,ARS,Yahoo Finance ARKK.BA
2026-04-09,ARKK,10170.00,ARS,Yahoo Finance ARKK.BA
2026-04-10,ARKK,10180.00,ARS,Yahoo Finance ARKK.BA
2026-04-13,ARKK,10550.00,ARS,Yahoo Finance ARKK.BA
2026-04-14,ARKK,11000.00,ARS,Yahoo Finance ARKK.BA
2026-04-15,ARKK,11240.00,ARS,Yahoo Finance ARKK.BA
2026-04-16,ARKK,11240.00,ARS,Yahoo Finance ARKK.BA
2026-04-17,ARKK,11600.00,ARS,Yahoo Finance ARKK.BA
2026-04-20,ARKK,11650.00,ARS,Yahoo Finance ARKK.BA
2026-04-21,ARKK,11380.00,ARS,Yahoo Finance ARKK.BA
2026-04-22,ARKK,11640.00,ARS,Yahoo Finance ARKK.BA
2026-04-23,ARKK,11310.00,ARS,Yahoo Finance ARKK.BA
2026-04-24,ARKK,11420.00,ARS,Yahoo Finance ARKK.BA
2026-04-27,ARKK,11610.00,ARS,Yahoo Finance ARKK.BA
2026-04-28,ARKK,11340.00,ARS,Yahoo Finance ARKK.BA
2026-04-29,ARKK,10970.00,ARS,Yahoo Finance ARKK.BA
2026-04-30,ARKK,11370.00,ARS,Yahoo Finance ARKK.BA
2026-05-04,ARKK,11730.00,ARS,Yahoo Finance ARKK.BA
2026-05-05,ARKK,11410.00,ARS,Yahoo Finance ARKK.BA
2026-05-06,ARKK,11790.00,ARS,Yahoo Finance ARKK.BA
2026-05-07,ARKK,11610.00,ARS,Yahoo Finance ARKK.BA
2026-05-08,ARKK,11690.00,ARS,Yahoo Finance ARKK.BA
2026-05-11,ARKK,11780.00,ARS,Yahoo Finance ARKK.BA
2026-05-12,ARKK,11490.00,ARS,Yahoo Finance ARKK.BA
2026-05-13,ARKK,11600.00,ARS,Yahoo Finance ARKK.BA
2026-05-14,ARKK,11540.00,ARS,Yahoo Finance ARKK.BA
2026-05-15,ARKK,11190.00,ARS,Yahoo Finance ARKK.BA
2026-05-18,ARKK,11090.00,ARS,Yahoo Finance ARKK.BA
2026-05-19,ARKK,11000.00,ARS,Yahoo Finance ARKK.BA
2026-05-20,ARKK,11250.00,ARS,Yahoo Finance ARKK.BA
2026-05-21,ARKK,11290.00,ARS,Yahoo Finance ARKK.BA
2026-05-22,ARKK,11320.00,ARS,Yahoo Finance ARKK.BA
2026-05-26,ARKK,11440.00,ARS,Yahoo Finance ARKK.BA
2026-05-27,ARKK,11510.00,ARS,Yahoo Finance ARKK.BA
2026-05-28,ARKK,11990.00,ARS,Yahoo Finance ARKK.BA
2026-05-29,ARKK,12140.00,ARS,Yahoo Finance ARKK.BA
2026-06-01,ARKK,12130.00,ARS,Yahoo Finance ARKK.BA
2026-06-02,ARKK,11970.00,ARS,Yahoo Finance ARKK.BA
2026-06-03,ARKK,11830.00,ARS,Yahoo Finance ARKK.BA
2026-06-04,ARKK,12080.00,ARS,Yahoo Finance ARKK.BA
2026-06-05,ARKK,11290.00,ARS,Yahoo Finance ARKK.BA
2026-06-08,ARKK,11500.00,ARS,Yahoo Finance ARKK.BA
2026-06-09,ARKK,11360.00,ARS,Yahoo Finance ARKK.BA
2026-06-10,ARKK,11090.00,ARS,Yahoo Finance ARKK.BA
2026-06-11,ARKK,11250.00,ARS,Yahoo Finance ARKK.BA
2026-06-12,ARKK,11340.00,ARS,Yahoo Finance ARKK.BA
